 P_mean,P_max, P_min, P_rms, P_std_dev, P_skewness, P_crest_factor, P_form_factor,fault_type
68.29914973,85.449,37.765,69.3138,11.84819438,-0.803767098,1.232784813,1.014855972,20
69.5176738,86.086,31.941,70.36542426,10.91895234,-0.835709885,1.223413358,1.012194747,20
65.40320856,86.814,35.49,66.35964656,11.25613369,-0.802650434,1.308234816,1.014623717,20
68.34537968,85.449,37.765,69.38425569,11.99388524,-0.767819204,1.231532992,1.015200384,20
69.42083422,86.086,31.941,70.29508893,11.08169704,-0.932592552,1.224637472,1.012593549,20
66.34775936,86.814,35.49,67.3047077,11.33958259,-0.74469372,1.289865196,1.01442322,20
68.09817112,84.903,37.765,69.13237946,11.94520893,-0.819132594,1.228122056,1.015187021,20
68.54684492,86.086,31.941,69.56017453,11.86171746,-0.906908938,1.237575963,1.014783023,20
66.78378075,86.814,35.672,67.68682478,11.04924174,-0.751089057,1.282583432,1.013521906,20
68.29087701,85.085,40.131,69.27961547,11.69412395,-0.697685365,1.228139034,1.014478339,20
68.2845508,86.814,31.941,69.33217121,12.03931868,-0.932446263,1.252145988,1.015341983,20
67.09619786,85.449,35.672,67.99503944,11.04891154,-0.813109926,1.256694616,1.013396312,20
67.83685027,85.085,31.941,68.85503307,11.82901478,-0.718063086,1.235712136,1.015009288,20
68.29671658,86.814,34.944,69.2612949,11.54984151,-0.87738258,1.253427331,1.014123348,20
67.16724599,85.449,35.672,68.12762489,11.42947556,-0.81868519,1.254248921,1.014298322,20
68.00619786,85.085,31.941,68.93883788,11.33168519,-0.706607861,1.234209955,1.013714044,20
67.74244385,86.814,34.944,68.76447795,11.84334446,-0.807157614,1.262483227,1.015087057,20
67.6976738,85.449,35.672,68.69443188,11.69105845,-0.833969559,1.243899944,1.014723668,20
68.42956684,85.085,31.941,69.30239819,10.99377567,-0.755585593,1.227735291,1.012755179,20
67.2412139,86.814,34.944,68.28759941,11.94059605,-0.737568163,1.271299632,1.015561669,20
68.0616738,85.449,35.672,69.03375097,11.57513818,-0.876284166,1.237785848,1.014282299,20
68.26313904,86.086,31.941,69.18141709,11.26458524,-0.810640206,1.244351498,1.013452034,20
66.98281283,86.814,35.49,67.95821195,11.50343417,-0.707364182,1.277461509,1.014561931,20
67.75071658,85.449,35.672,68.81295983,12.07657887,-0.812924574,1.24175737,1.015678701,20
69.41694118,86.086,31.941,70.27742691,10.99323767,-0.828186352,1.224945246,1.012395904,20
65.85528877,86.814,35.49,66.85843328,11.56921776,-0.776935819,1.298474938,1.015232558,20
68.3127754,85.449,37.765,69.31856016,11.79710698,-0.819198613,1.232700157,1.014723231,20
69.37119786,86.086,31.941,70.22361964,10.93770608,-0.808508456,1.225883833,1.012287834,20
65.67912834,86.814,35.49,66.65660587,11.40397583,-0.809867727,1.302406549,1.01488262,20
68.51132086,85.449,37.765,69.52464618,11.85864072,-0.797263074,1.229046168,1.014790626,20
69.25343316,86.086,31.941,70.1530181,11.22863222,-0.91247055,1.227117554,1.012989752,20
65.95894118,86.814,35.49,66.88294122,11.10881765,-0.770468248,1.297999137,1.014008716,20
68.23978075,84.903,37.765,69.27690234,11.97448554,-0.795196897,1.225559994,1.015198196,20
69.0753262,86.086,31.941,69.9908354,11.31374589,-0.869059964,1.22996103,1.01325378,20
66.18668449,86.814,35.49,67.18929601,11.59496622,-0.777722213,1.29208081,1.015148236,20
68.70062032,85.085,40.131,69.66468447,11.58059571,-0.760237021,1.22135054,1.01403283,20
67.98916578,86.086,31.941,69.03428628,11.99899762,-0.901916499,1.247003549,1.015371868,20
67.14145455,86.814,35.672,68.06172165,11.18445245,-0.790092498,1.275518719,1.013706392,20
68.13564171,85.085,40.95,69.06719194,11.33571739,-0.653560966,1.231916307,1.013671996,20
68.05437433,86.814,31.941,69.10334319,12.02695685,-0.907147005,1.25629233,1.015413687,20
67.06943316,85.449,35.672,68.02405435,11.38667893,-0.831101402,1.256158587,1.014233327,20
68.06751337,85.085,31.941,69.0084703,11.38753934,-0.703394441,1.232964586,1.013823877,20
67.81641176,86.814,34.944,68.82419082,11.76621772,-0.789391065,1.261387878,1.014860401,20
67.78818717,85.449,35.672,68.78309116,11.68784935,-0.891058894,1.242296596,1.014676657,20
67.95948128,85.085,31.941,68.8506107,11.07117688,-0.680607778,1.235791508,1.013112658,20
67.59402139,86.814,34.944,68.62730942,11.89590782,-0.811627371,1.265006609,1.015286678,20
67.91860428,85.449,35.672,68.91400369,11.70193884,-0.820990378,1.239936666,1.01465577,20
68.15608021,85.085,31.941,69.061452,11.17590268,-0.822964821,1.232018695,1.013283801,20
67.22223529,86.814,35.49,68.22352798,11.67690011,-0.701919229,1.27249356,1.01489526,20
67.89670588,85.449,35.672,68.92324512,11.88301987,-0.834819248,1.239770412,1.015119132,20
69.12009626,86.086,31.941,69.99703751,11.07490201,-0.837601502,1.229852049,1.012687211,20
66.10103743,86.814,35.49,67.09610868,11.54353647,-0.770417375,1.293875334,1.015053792,20
67.96483422,85.449,37.765,68.99254796,11.8957858,-0.77312078,1.238525066,1.015121257,20
69.81354545,86.086,31.941,70.63870841,10.79440103,-0.862824694,1.218680267,1.011819525,20
65.56671658,86.814,35.49,66.54174915,11.37992021,-0.797191079,1.304654613,1.014870846,20
68.4680107,85.449,37.765,69.48800355,11.89414465,-0.817844961,1.229694273,1.014897364,20
69.05926738,86.086,31.941,69.98532275,11.37784092,-0.852713577,1.230057912,1.013409574,20
65.91076471,86.814,35.49,66.8078175,10.94055111,-0.839466621,1.299458705,1.013610111,20
68.37603743,85.449,37.765,69.41430588,11.99301977,-0.776898204,1.230999848,1.015184683,20
69.1804385,86.086,31.941,70.08868793,11.27701929,-0.904470727,1.228243851,1.013128703,20
66.26551872,86.814,35.49,67.27309248,11.63070884,-0.759948378,1.290471373,1.015205099,20
68.40766845,85.085,40.131,69.37754688,11.59109038,-0.766724293,1.226405427,1.01417792,20
68.19549733,86.086,31.941,69.24620099,12.04935252,-0.891060225,1.243187334,1.015407229,20
66.65093048,86.814,35.672,67.55443515,11.04115412,-0.768950995,1.285096971,1.01355577,20
68.48796257,85.085,40.95,69.42181296,11.37890602,-0.683259407,1.225623422,1.013635249,20
68.13807487,86.814,31.941,69.20890001,12.15998842,-0.907329373,1.254376243,1.015715518,20
67.10885027,85.449,35.672,68.02469461,11.15467056,-0.837132646,1.256146764,1.013647147,20
68.12396257,85.085,31.941,69.09073918,11.54855697,-0.747449082,1.23149645,1.014191432,20
67.95218182,86.814,34.944,68.96003725,11.77835275,-0.812755049,1.258903032,1.014831833,20
67.61202674,85.449,35.672,68.56716127,11.43541616,-0.844857777,1.246208803,1.014126696,20
67.71908556,85.085,31.941,68.65212637,11.31034886,-0.669844302,1.239364379,1.013778107,20
67.7604492,86.814,34.944,68.7860948,11.86597281,-0.841361889,1.262086476,1.015136346,20
67.6475508,85.449,35.672,68.62742428,11.58663667,-0.806445566,1.245114484,1.014484981,20
68.75268984,85.085,31.941,69.61886432,10.97717105,-0.803404079,1.222154381,1.012598409,20
66.93950267,86.814,34.944,67.98258854,11.89503961,-0.700696939,1.277003449,1.015582516,20
67.83003743,85.449,35.672,68.84587737,11.81470731,-0.860291096,1.241163644,1.014976255,20
68.95074866,86.086,31.941,69.83079174,11.08108147,-0.856584185,1.232779951,1.012763358,20
66.63049198,86.814,35.49,67.58791682,11.36639436,-0.705514679,1.28446036,1.01436917,20
67.79840642,85.449,35.672,68.87191954,12.14521269,-0.795024713,1.240694329,1.015833899,20
69.49334225,86.086,31.941,70.35743188,11.02239998,-0.839875542,1.223552334,1.012434136,20
65.86064171,86.814,35.49,66.83406808,11.39574411,-0.836478675,1.298948313,1.014780092,20
68.13758824,85.449,37.765,69.16261335,11.89507466,-0.778971631,1.235479631,1.01504346,20
69.67242246,86.086,31.941,70.50916984,10.85942942,-0.860875577,1.220919211,1.012009736,20
65.29517647,86.814,35.49,66.260166,11.29743563,-0.776956159,1.310198951,1.014778879,20
68.35462567,85.449,37.765,69.39362274,11.99539453,-0.769800493,1.231366754,1.015200099,20
69.46365775,86.086,31.941,70.33493676,11.0660941,-0.946227821,1.223943661,1.012542947,20
66.22902139,86.814,35.49,67.17663479,11.27371494,-0.74590982,1.292324337,1.014308129,20
68.12736898,84.903,37.765,69.16653848,11.97658932,-0.81148402,1.227515528,1.015253334,20
68.59453476,86.086,31.941,69.61069111,11.8824729,-0.911450896,1.236677853,1.014813955,20
66.82271123,86.814,35.672,67.72455083,11.04501763,-0.762129432,1.281868967,1.013496004,20
68.21301604,85.085,40.131,69.20174291,11.68743445,-0.681445716,1.229521056,1.014494695,20
68.27384492,86.814,31.941,69.32019812,12.03104361,-0.933282248,1.25236226,1.015325828,20
67.17454545,85.449,35.672,68.07703916,11.07790412,-0.822076818,1.255180911,1.013435055,20
67.74828342,85.085,31.941,68.76214861,11.79607043,-0.708166852,1.237381346,1.014965179,20
68.35267914,86.814,34.944,69.32203855,11.58334103,-0.878192157,1.252329011,1.014181732,20
67.14632086,85.449,35.672,68.1055266,11.42067624,-0.816051257,1.254655889,1.014285306,20
68.00717112,85.085,31.941,68.93987977,11.33218552,-0.706706239,1.234191302,1.013714857,20
67.91763102,86.814,34.944,68.91037939,11.68614928,-0.819418232,1.259810217,1.014616946,20
67.59694118,85.449,35.672,68.62053242,11.83979064,-0.838171097,1.245239537,1.015142567,20
68.38090374,85.085,31.941,69.25720699,11.01186533,-0.741094788,1.228536404,1.012815029,20
67.33513369,86.814,34.944,68.37021592,11.88366063,-0.759113529,1.269763432,1.015372097,20
67.93077005,85.449,35.672,68.91311466,11.6254283,-0.848637508,1.239952662,1.014460967,20
68.20814973,85.085,31.941,69.11704788,11.20203838,-0.829639396,1.231027693,1.01332536,20
67.10885027,86.814,35.49,68.09587441,11.5830826,-0.701180245,1.274878996,1.014707809,20
67.80862567,85.449,35.672,68.8609973,12.02499473,-0.825530099,1.240891119,1.015519731,20
69.36487166,86.086,31.941,70.23551092,11.05418577,-0.820644664,1.225676284,1.012551588,20
65.81246524,86.814,35.49,66.81651217,11.57072438,-0.765874913,1.299289609,1.015256182,20
68.25097326,85.449,37.765,69.2514716,11.76055257,-0.817727598,1.233894357,1.014659107,20
69.39990909,86.086,31.941,70.25562789,10.96122134,-0.805794069,1.225325324,1.012330258,20
65.85090909,86.814,35.49,66.80992035,11.30960765,-0.831683204,1.299417804,1.014563372,20
68.40669519,85.449,37.765,69.44441958,11.99252095,-0.793203545,1.230466041,1.015169924,20
69.23007487,86.086,31.941,70.13128997,11.23698385,-0.905019437,1.227497741,1.013017682,20
65.92439037,86.814,35.49,66.8464285,11.09404921,-0.766079549,1.298708128,1.013986297,20
68.38625668,84.903,37.765,69.40406238,11.87424823,-0.818982117,1.223314559,1.014883191,20
69.02228342,86.086,31.941,69.95182502,11.39634778,-0.870981595,1.230646948,1.013467268,20
66.0801123,86.814,35.49,67.0839177,11.59264564,-0.7572218,1.294110466,1.015190734,20
68.6626631,85.085,40.131,69.62113796,11.54357551,-0.767351883,1.222114468,1.013959186,20
68.0193369,86.086,31.941,69.06951452,12.03086295,-0.893798347,1.246367527,1.015439398,20
67.14242781,86.814,35.672,68.06283293,11.18537733,-0.789923372,1.275497893,1.013708249,20
68.19647059,85.085,40.95,69.13051796,11.35603524,-0.663108813,1.230787827,1.013696418,20
68.01641711,86.814,31.941,69.06499431,12.02136602,-0.899320343,1.256989896,1.015416531,20
67.04850802,85.449,35.672,68.00088632,11.37143827,-0.831863577,1.256586563,1.014204318,20
68.15608021,85.085,31.941,69.09694133,11.39431046,-0.721388903,1.23138591,1.013804507,20
67.78575401,86.814,34.944,68.79587062,11.77731318,-0.780459898,1.261907135,1.014901606,20
67.71519251,85.449,35.672,68.7053068,11.65324327,-0.886412129,1.243703056,1.014621745,20
67.97845989,85.085,31.941,68.87219216,11.08897708,-0.6779388,1.235404266,1.013147286,20
67.63781818,86.814,34.944,68.6735213,11.91373581,-0.816844345,1.264155359,1.015312486,20
67.86264171,85.449,35.672,68.8542314,11.67458334,-0.816646239,1.241013054,1.014611717,20
68.28990374,85.085,31.941,69.18979269,11.15264997,-0.848142256,1.229733414,1.013177482,20
67.11371658,86.814,35.49,68.12176678,11.70713808,-0.677698792,1.274394428,1.015020032,20
67.9424492,85.449,35.672,68.96955278,11.89028358,-0.844150965,1.238938003,1.015117259,20
68.01641711,86.814,31.941,69.06499431,12.02136602,-0.899320343,1.256989896,1.015416531,20
67.04850802,85.449,35.672,68.00088632,11.37143827,-0.831863577,1.256586563,1.014204318,20
68.15608021,85.085,31.941,69.09694133,11.39431046,-0.721388903,1.23138591,1.013804507,20
67.78575401,86.814,34.944,68.79587062,11.77731318,-0.780459898,1.261907135,1.014901606,20
67.71519251,85.449,35.672,68.7053068,11.65324327,-0.886412129,1.243703056,1.014621745,20
67.97845989,85.085,31.941,68.87219216,11.08897708,-0.6779388,1.235404266,1.013147286,20
67.63781818,86.814,34.944,68.6735213,11.91373581,-0.816844345,1.264155359,1.015312486,20
67.86264171,85.449,35.672,68.8542314,11.67458334,-0.816646239,1.241013054,1.014611717,20
68.28990374,85.085,31.941,69.18979269,11.15264997,-0.848142256,1.229733414,1.013177482,20
67.11371658,86.814,35.49,68.12176678,11.70713808,-0.677698792,1.274394428,1.015020032,20
67.9424492,85.449,35.672,68.96955278,11.89028358,-0.844150965,1.238938003,1.015117259,20
69.12690909,86.086,31.941,70.00335231,11.07227909,-0.839785997,1.229741108,1.012678756,20
66.06016043,86.814,35.49,67.05462674,11.53645884,-0.761800625,1.294675762,1.015053949,20
67.95899465,85.449,37.765,68.98641666,11.89357748,-0.77227522,1.238635142,1.015118264,20
69.79748663,86.086,31.941,70.62177349,10.78740191,-0.860870844,1.218972503,1.011809693,20
65.58861497,86.814,35.49,66.56607698,11.39608206,-0.796407378,1.304177803,1.014902922,20
68.49818182,85.449,37.765,69.51798628,11.89563877,-0.825063368,1.229163912,1.014888052,20
69.14199465,86.086,31.941,70.05445484,11.30018027,-0.869689525,1.22884405,1.013196903,20
65.75114973,86.814,35.49,66.65065966,10.94244246,-0.822385023,1.302522742,1.01368052,20
68.40572193,85.449,37.765,69.44759006,12.01653655,-0.775021106,1.230409866,1.015230716,20
69.16486631,86.086,31.941,70.07168233,11.26679905,-0.904560095,1.228541932,1.013110934,20
66.26746524,86.814,35.49,67.2753437,11.63265016,-0.759573339,1.29042819,1.01520925,20
68.49136898,85.085,40.131,69.46170243,11.60086888,-0.783014209,1.224919589,1.014167237,20
68.1872246,86.086,31.941,69.2387046,12.05311169,-0.888576285,1.243321932,1.015420484,20
66.69716043,86.814,35.672,67.59493264,11.00962766,-0.781780875,1.284327044,1.013460426,20
68.42908021,85.085,40.95,69.37058209,11.42086509,-0.669264371,1.226528558,1.013758798,20
68.19793048,86.814,31.941,69.26102029,12.12092661,-0.923719107,1.2534323,1.0155883,20
67.02709626,85.449,35.672,67.94973733,11.18949127,-0.814704971,1.257532455,1.013765195,20
68.1229893,85.085,31.941,69.08975211,11.54839204,-0.747232844,1.231514044,1.014191433,20
68.00084492,86.814,34.944,69.0063215,11.76852282,-0.826205565,1.258058655,1.014786237,20
67.51129412,85.449,35.672,68.46354092,11.40954596,-0.831658467,1.248094955,1.014105,20
67.88843316,85.085,31.941,68.80997474,11.25391234,-0.690495755,1.236521308,1.013574353,20
67.60229412,86.814,34.944,68.64105013,11.9283055,-0.815130774,1.264753378,1.015365692,20
67.72638503,85.449,35.672,68.70828613,11.60541245,-0.819158456,1.243649126,1.014498059,20
68.65779679,85.085,31.941,69.52074446,10.94906071,-0.791342149,1.223879299,1.012568823,20
66.96140107,86.814,34.944,68.00795396,11.91687838,-0.696856427,1.276527155,1.015629196,20
67.89086631,85.449,35.672,68.90860348,11.83107905,-0.869964934,1.240033837,1.014990782,20
68.88213369,86.086,31.941,69.7602519,11.06340562,-0.84522199,1.234026507,1.012748127,20
66.63925134,86.814,35.49,67.5979406,11.3746932,-0.704217663,1.284269894,1.014386255,20
67.89913904,85.449,35.672,68.97000897,12.13907165,-0.816238861,1.238929808,1.01577148,20
69.53616578,86.086,31.941,70.39010308,10.96041381,-0.840760224,1.222984429,1.012280477,20
65.76672193,86.814,35.49,66.751855,11.45645261,-0.813694262,1.300548127,1.014979203,20
68.11471658,85.449,37.765,69.13966352,11.89263607,-0.773746959,1.235889729,1.015047364,20
69.62375936,86.086,31.941,70.45664514,10.8304312,-0.859778383,1.221829394,1.011962666,20
65.36671123,86.814,35.49,66.33994121,11.35209266,-0.771539141,1.308623409,1.014888771,20
68.3755508,85.449,37.765,69.41330842,11.99000458,-0.77573711,1.231017537,1.01517732,20
69.46365775,86.086,31.941,70.33493676,11.0660941,-0.946227821,1.223943661,1.012542947,20
66.13266845,86.814,35.49,67.07278848,11.22062356,-0.743911,1.294325195,1.014215668,20
68.13904813,84.903,37.765,69.18008982,11.98847458,-0.808975964,1.227275076,1.015278195,20
68.82714439,86.086,31.941,69.8023042,11.6581591,-0.899147027,1.23328307,1.014168245,20
66.61929947,86.814,35.672,67.56008584,11.26555885,-0.779617635,1.284989486,1.014121829,20
68.28552406,85.085,40.131,69.27183567,11.67920601,-0.699359413,1.228276964,1.014443934,20
68.13126203,86.086,31.941,69.16888877,11.96796789,-0.933890203,1.244576883,1.015229818,20
67.23148128,86.814,35.672,68.14515917,11.15148629,-0.794557467,1.273956963,1.013590031,20
67.73027807,85.085,31.941,68.74176046,11.78054362,-0.709794164,1.237748342,1.014933977,20
68.40182888,86.814,34.944,69.37515004,11.61129725,-0.879874898,1.251370267,1.014229461,20
67.08646524,85.449,35.672,68.03875324,11.37409083,-0.821044822,1.25588721,1.014194935,20
68.03685561,85.085,31.941,68.97378454,11.36043086,-0.702075705,1.233584623,1.013770903,20
67.95266845,86.814,34.944,68.94733832,11.70053035,-0.823711721,1.259134901,1.014637687,20
67.65290374,85.449,35.672,68.67287033,11.82350636,-0.853859336,1.244290498,1.015076464,20
68.29914973,85.085,31.941,69.1785308,11.02475593,-0.720215662,1.229933608,1.012875432,20
67.42078075,86.814,34.944,68.45315418,11.87547027,-0.779038799,1.268224979,1.015312392,20
67.89767914,85.449,35.672,68.88365682,11.64424389,-0.838897238,1.240482924,1.014521523,20
68.13126203,85.085,31.941,69.03733319,11.17822458,-0.818935924,1.232449112,1.013298905,20
67.18963102,86.814,35.49,68.180348,11.61182055,-0.711390717,1.273299456,1.014745087,20
67.91568449,85.449,35.672,68.9444191,11.89746508,-0.834543568,1.239389658,1.015147232,20
69.23591444,86.086,31.941,70.13309838,11.21213164,-0.816887107,1.227466089,1.01295836,20
65.85869519,86.814,35.49,66.86041399,11.56122821,-0.778822113,1.298436471,1.015210122,20
68.17895187,85.449,37.765,69.18291844,11.77489534,-0.798981408,1.235117019,1.014725462,20
69.4407861,86.086,31.941,70.29564424,10.95888023,-0.817126131,1.224627798,1.012310606,20
65.89081283,86.814,35.49,66.84648912,11.29317942,-0.843847599,1.29870695,1.014503938,20
68.28698396,85.449,37.765,69.32588183,11.98892597,-0.772500595,1.232569969,1.015213703,20
